customer_geolocation_lat,customer_geolocation_lng,customer_geolocation_city,customer_geolocation_state
-14.34554463,-40.9060671,caetanos,BA
-14.75216224,-40.09012559,iguaibi,BA
-13.53829443,-39.97021045,jaguaquara,BA
-13.44003868,-40.43490764,maracas,BA
-13.53145507,-40.15022862,itirucu,BA
-12.86644217,-39.86301765,milagres,BA
-13.02516439,-40.06615589,nova itarana,BA
-13.535369199999998,-40.15319004,itiruçu,BA
-13.10445236,-39.79579352,brejoes,BA
-13.253854500000001,-40.0878045,irajuba,BA
-13.43818056,-40.42297061,maracás,BA
-13.03265683,-39.58914802,amargosa,BA
-12.94636702,-39.52282824,elisio medrado,BA
-13.29594524,-39.82063914,santa ines,BA
-13.35759606,-39.81437736,cravolândia,BA
-13.26185047,-40.36616961,planaltino,BA
-13.36042285,-39.8128517,cravolandia,BA
-13.44160756,-39.93735932,itaquara,BA
-13.27008033,-39.66128488,ubaira,BA
-13.47470287,-40.22334076,lajedo do tabocal,BA
-13.28906816,-39.821906,santa inês,BA
-13.85450768,-39.74428183,apuarema,BA
-13.2425,-39.75806,engenheiro franca,BA
-13.10708727,-39.79360782,brejões,BA
-13.27006423,-39.66215609,ubaíra,BA
-13.37094735,-39.07229361,valenca,BA
-13.730306200000001,-39.14335472,itubera,BA
-13.22818482,-39.503157200000004,mutuipe,BA
-13.68273318,-39.47772601,wenceslau guimaraes,BA
-13.745921,-39.48998001,gandu,BA
-13.78226526,-39.68846447,itamari,BA
-13.45655887,-39.42441401,presidente tancredo neves,BA
-13.73306126,-39.13958798,ituberá,BA
-13.36653733,-39.06519634,valença,BA
-13.94668293,-39.10266526,camamu,BA
-13.22795546,-39.50301833,mutuípe,BA
-13.60550532,-39.48962487,teolândia,BA
-13.53088513,-39.10677157,taperoa,BA
-13.82301964,-39.14040818,igrapiuna,BA
-11.48894964,-38.99877469,teolandia,BA
-13.60396823,-39.10190186,nilo peçanha,BA
-23.48133893,-46.59228524,morro de sao paulo,BA
-13.80966046,-39.62153696,nova ibia,BA
-13.18227568,-39.423033000000004,laje,BA
-13.683189000000002,-39.4735951,wenceslau guimarães,BA
-13.76102546,-39.37350104,piraí do norte,BA
-13.25927668,-39.56986933,jiquiriçá,BA
-13.803357,-39.398021,pirai do norte,BA
-13.25847814,-39.56965736,jequirica,BA
-13.53327551,-39.10031485,taperoá,BA
-13.60334619,-39.09995872,nilo pecanha,BA
-13.2535008,-39.571596,jiquirica,BA
-13.81912096,-39.14159451,igrapiúna,BA
-13.48530548,-39.04763856,cairu,BA
-13.37966429,-38.91777758,morro de são paulo,BA
-13.25614343,-39.57175486,jequiriçá,BA
-14.06626305,-39.63819296,ibirataia,BA
-14.16073886,-39.37388917,ibirapitanga,BA
-14.43450473,-39.90240646,dario meira,BA
-14.27491147,-38.997032,itacare,BA
-14.131134,-39.73698675,ipiau,BA
-14.43509636,-39.90374884,dário meira,BA
-14.14654894,-39.73399437,itagiba,BA
-14.105039300000001,-39.01580595,marau,BA
-14.27795857,-38.99536121,itacaré,BA
-14.21466438,-39.53062792,ubatã,BA
-14.211113500000002,-39.60090285,barra do rocha,BA
-14.32677347,-39.4658973,gongogi,BA
-14.13171944,-39.75030575,ipiaú,BA
-14.21369043,-39.51992514,ubata,BA
-14.10776897,-38.99918453,maraú,BA
-14.31245624,-39.31842529,ubaitaba,BA
-14.28979576,-39.84710743,itagibá,BA
-14.82053561,-39.03132951,ilhéus,BA
-14.78335512,-39.26954107,itabuna,BA
-14.9547701,-39.30689592,buerarema,BA
-14.79049473,-39.0426106,ilheus,BA
-14.630731200000001,-39.55593838,coaraci,BA
-14.67468036,-39.36896554,itajuipe,BA
-14.59052247,-39.288725,urucuca,BA
-15.29054832,-39.07853314,una,BA
-15.08331747,-39.33873293,são josé da vitória,BA
-15.18991597,-39.49538167,jussari,BA
-14.70371821,-39.63900518,almadina,BA
-14.41594717,-39.56605796,itapitanga,BA
-14.31758896,-39.3208784,aurelino leal,BA
-14.80812701,-39.47281495,barro preto,BA
-14.67420296,-39.37583052,itajuípe,BA
-14.58727712,-39.28543015,uruçuca,BA
-15.07753925,-39.33610402,sao jose da vitoria,BA
-15.26114654,-39.40993249,arataca,BA
-14.809047199999998,-39.47347345,governador lomanto junior,BA
-15.6509929,-40.06410984,itarantim,BA
-15.11916821,-40.0672306,itororo,BA
-15.25704325,-40.24755211,itapetinga,BA
-15.59529749,-39.87073777,potiragua,BA
-14.98829567,-39.92482325,firmino alves,BA
-15.56902781,-40.42543962,macarani,BA
-14.86615691,-39.596670700000004,ibicaraí,BA
-14.85841773,-39.660994,floresta azul,BA
-14.86564863,-39.58793031,ibicarai,BA
-15.61872434,-40.26284441,maiquinique,BA
-15.11691343,-40.06881297,itororó,BA
-12.98028487,-38.43565483,rio do meio,BA
-14.89415664,-39.42820314,itape,BA
-15.59363433,-39.875161600000006,potiraguá,BA
-14.96455059,-39.81288958,santa cruz da vitoria,BA
-15.14069773,-39.72623923,itaju do colonia,BA
-14.96017167,-39.81111034,santa cruz da vitória,BA
-14.89652396,-39.424344,itapé,BA
-15.14134955,-39.72397713,itaju do colônia,BA
-16.36031751,-39.59120264,eunapolis,BA
-16.44446967,-39.06166956,porto seguro,BA
-15.67671561,-38.9451964,canavieiras,BA
-17.03045192,-39.54123166,itamaraju,BA
-16.59589463,-39.09926788,trancoso,BA
-15.86207864,-38.87762372,belmonte,BA
-16.48006288,-39.06740133,arraial d'ajuda,BA
-15.414317,-39.4979138,camacan,BA
-16.84291212,-40.16097402,jucurucu,BA
-16.28592113,-39.0227044,santa cruz cabralia,BA
-16.5824323,-39.55961658,itabela,BA
-15.46370379,-39.64492872,pau brasil,BA
-16.08770757,-39.61568486,itagimirim,BA
-16.31817006,-39.0338866,santa cruz cabrália,BA
-16.47987508,-39.06744874,arraial d ajuda,BA
-16.36399564,-39.57975209,eunápolis,BA
-15.61001391,-39.43597105,mascote,BA
-15.431589,-39.33232875,santa luzia,BA
-16.58387544,-39.7855611,guaratinga,BA
-15.97123726,-39.53052993,itapebi,BA
-16.82962194,-40.05078993,jucuruçu,BA
-17.53575076,-39.74539587,teixeira de freitas,BA
-17.37188959,-40.22622091,medeiros neto,BA
-18.07497921,-39.54390851,mucuri,BA
-17.16731391,-40.33230933,itanhém,BA
-17.73591716,-39.26340539,caravelas,BA
-17.89091759,-39.862370399999996,nova viçosa,BA
-17.338279500000002,-39.22802565,prado,BA
-8.056736,-34.91594601,cumuruxatiba,BA
-17.16930982,-40.33387511,itanhem,BA
-12.88391299,-38.47812242,itabatan,BA
-17.68713952,-40.10809802,ibirapua,BA
-17.89108564,-39.85727462,posto da mata,BA
-17.99994529,-39.86826954,itabata,BA
-17.311655,-39.632445000000004,alcobaca,BA
-17.19792915,-40.22019616,ibirajá,BA
-17.68790476,-40.11079712,ibirapuã,BA
-17.89152217,-39.37094244,nova vicosa,BA
-17.53565121,-39.19558923,alcobaça,BA
-17.20035707,-40.21779111,ibiraja,BA
-12.93342844,-38.49847246,batinga,BA
-17.61339891,-40.34521866,lajedao,BA
-18.00608471,-39.86950286,itabatan (mucuri),BA
-17.45253977,-39.9500645,itupeva,BA
-17.322349499999998,-39.89341575,vereda,BA
-13.58245494,-41.81253669,rio de contas,BA
-14.21009227,-41.68123822,brumado,BA
-14.38645856,-41.880083299999995,malhada de pedras,BA
-13.64960651,-41.8416929,livramento de nossa senhora,BA
-13.44678475,-42.24640499,paramirim,BA
-13.393047,-42.134282,erico cardoso,BA
-14.42486357,-41.45314939,aracatu,BA
-13.76400804,-41.76668533,dom basílio,BA
-13.933329999999998,-41.76667,dom basilio,BA
-13.393047,-42.134282,érico cardoso,BA
-14.03735,-41.73431,itaquarai,BA
-14.94137441,-41.71780687,piripa,BA
-14.66239869,-41.49171667,maetinga,BA
-14.89919519,-41.96798995,condeuba,BA
-14.68960278,-41.67981602,presidente janio quadros,BA
-14.40697452,-42.07954972,rio do antonio,BA
-14.41241821,-42.07710314,rio do antônio,BA
-15.0242682,-42.36745315,mortugaba,BA
-14.90469512,-41.97426204,condeúba,BA
-15.03983327,-41.934402899999995,cordeiros,BA
-14.20646688,-42.11759109,ibitira,BA
-14.94301938,-41.72102407,piripá,BA
-14.575448999999999,-42.046721000000005,guajeru,BA
-14.4897525,-42.6846915,pindai,BA
-14.84774241,-42.43282013,jacaraci,BA
-14.50200089,-42.22335736,cacule,BA
-14.40951544,-42.86620788,candiba,BA
-14.76646139,-42.65983204,urandi,BA
-14.27234977,-42.25801519,ibiassuce,BA
-14.271475500000001,-42.25822875,ibiassucê,BA
-14.6872446,-42.50531483,licinio de almeida,BA
-14.48635579,-42.68425667,pindaí,BA
-14.49343169,-42.22696887,caculé,BA
-14.6824492,-42.50805984,licínio de almeida,BA
-14.58924415,-42.43811683,tauape,BA
-14.79386186,-42.27185584,irundiara,BA
-14.22478898,-42.77686615,guanambi,BA
-14.30355369,-43.76672977,carinhanha,BA
-14.41404909,-43.55207641,iuiu,BA
-14.338045999999999,-43.77291696,malhada,BA
-13.77767499,-42.72304604,igapora,BA
-14.06662176,-42.49104722,caetité,BA
-13.90929624,-42.84311205,matina,BA
-14.21264712,-44.28326318,feira da mata,BA
-14.26421632,-43.16390403,palmas de monte alto,BA
-13.61451106,-42.94081402,riacho de santana,BA
-13.954917000000002,-42.4764125,caetite,BA
-14.03607622,-42.14268044,lagoa real,BA
-14.57293679,-42.94651336,sebastiao laranjeiras,BA
-14.495268,-43.140761,sebastião laranjeiras,BA
-12.40124246,-38.75402195,maniacu,BA
-13.77323929,-42.70906556,igaporã,BA
-13.02005781,-42.69350865,macaubas,BA
-13.54636685,-42.49195489,tanque novo,BA
-13.37756851,-42.52887157,botupora,BA
-12.88064335,-42.48797997,ibipitanga,BA
-13.33372917,-42.2974674,caturama,BA
-12.82929812,-42.73219378,boquira,BA
-13.12224233,-42.28918803,rio do pires,BA
-13.02073747,-42.69468268,macaúbas,BA
-12.98912225,-42.22005486,ibiajara,BA
-13.38329577,-42.524288899999995,botuporã,BA
-13.50936539,-41.59299581,jussiape,BA
-13.76202574,-41.04475335,contendas do sincora,BA
-13.62636767,-41.32333174,barra da estiva,BA
-13.81584743,-41.30183467,ituacu,BA
-14.02237116,-41.24563187,tanhaçu,BA
-14.25864971,-41.17940226,tanhacu,BA
-13.25058443,-41.66252498,abaira,BA
-13.82031294,-41.29542411,ituaçu,BA
-13.251042000000002,-41.66397,abaíra,BA
-13.833329999999998,-41.13333,contendas do sincorá,BA
-12.70575472,-41.83012216,boninal,BA
-13.15200989,-41.776628,piata,BA
-12.813888,-42.1630145,novo horizonte,BA
-12.64886322,-42.21681034,ibitiara,BA
-13.29208251,-40.95399252,iramaia,BA
-13.41622835,-41.28252235,ibicoara,BA
-12.99371041,-40.96125819,itaete,BA
-13.00976099,-41.37256279,mucugê,BA
-13.00696438,-41.37037434,mucuge,BA
-12.99997727,-40.53429203,marcionílio souza,BA
-13.06253393,-41.11201225,itaeté,BA
-13.10797311,-42.01022487,inubia,BA
-12.99841221,-40.53169291,marcionilio souza,BA
-13.15303306,-41.77612263,piatã,BA
-12.94216834,-38.36274191,inúbia,BA
-11.97235583,-41.26406952,bonito,BA
-12.28643895,-40.50143616,ruy barbosa,BA
-12.81607272,-41.06980168,nova redencao,BA
-12.5210983,-40.30992529,itaberaba,BA
-12.76873709,-40.21564152,iacu,BA
-12.13958444,-40.36117157,macajuba,BA
-12.66195601,-40.60565072,boa vista do tupim,BA
-12.08280063,-41.09455635,utinga,BA
-12.70802743,-39.69774092,itatim,BA
-12.80579927,-41.33381531,andarai,BA
-12.59372097,-41.01442317,ubiraita,BA
-12.81934957,-41.07117998,nova redenção,BA
-12.79860143,-41.33020197,andaraí,BA
-12.79991674,-40.35400462,joão amaro,BA
-12.76520255,-40.21019997,iaçu,BA
-12.35483895,-40.90398557,lajedinho,BA
-12.65068702,-40.9343094,ibiquera,BA
-12.81661758,-41.07200263,nova redencao bahia,BA
-12.41756559,-41.77085032,seabra,BA
-12.28712816,-41.16958187,wagner,BA
-12.51230858,-41.57464873,palmeiras,BA
-12.562137,-41.39012133,lencois,BA
-12.27990708,-41.51613189,iraquara,BA
-12.09091922,-41.65081222,souto soares,BA
-12.562892999999999,-41.390603999999996,lençóis,BA
-12.28438534,-41.51279711,iraporanga,BA
-11.09003226,-43.14065782,barra,BA
-10.71856905,-43.63389717,buritirama,BA
-10.99762982,-44.52479494,santa rita de cassia,BA
-12.213723,-43.5586265,muquém de são francisco,BA
-11.00412426,-44.52394737,santa rita de cássia,BA
-12.067233199999999,-43.54931781,muquem de sao francisco,BA
-12.06444936,-43.55146598,muquem do sao francisco,BA
-10.72027511,-44.03490963,mansidao,BA
-10.71839961,-44.02817149,mansidão,BA
-9.622197368,-42.08086189,remanso,BA
-10.00380729,-42.48453243,pilao arcado,BA
-9.999731659,-42.47815019,pilão arcado,BA
-9.518224446,-43.01269672,campo alegre de lourdes,BA
-9.517592727,-43.01436629,"campo alegre de lourdes, bahia, brasil",BA
-9.1791585,-40.97013075,casa nova,BA
-9.740344937,-41.88579576,sento se,BA
-9.740992937,-41.88500166,sento sé,BA
-12.97196067,-44.05371769,santana do sobrado,BA
-10.81856653,-42.72348411,xique-xique,BA
-11.00800111,-42.39970516,itaguacu da bahia,BA
-11.43043585,-42.50579958,gentio do ouro,BA
-11.00861289,-42.39551272,itaguaçu da bahia,BA
-12.31806403,-42.89061274,oliveira dos brejinhos,BA
-12.69818344,-43.18091634,paratinga,BA
-11.99804166,-42.63087657,brotas de macaúbas,BA
-11.56810809,-43.27587756,morpara,BA
-12.18485341,-43.21600109,ibotirama,BA
-12.00091407,-42.62771405,brotas de macaubas,BA
-11.81867238,-42.61512024,ipupiara,BA
-11.56766823,-43.27243601,morpará,BA
-13.3411988,-44.63466099,correntina,BA
-13.402789199999999,-44.19615634,sao felix do coribe,BA
-13.497195000000001,-43.65125,serra do ramalho,BA
-13.25181262,-43.41855563,bom jesus da lapa,BA
-13.38994231,-44.19380658,santa maria da vitoria,BA
-14.17931254,-44.53741888,cocos,BA
-13.8292764,-44.46045428,coribe,BA
-13.092489599999999,-43.46627123,sitio do mato,BA
-13.62522748,-44.4668396,jaborandi,BA
-13.39659264,-44.2056696,santa maria da vitória,BA
-13.4055154,-44.19620115,são félix do coribe,BA
-13.08665052,-43.46618271,sítio do mato,BA
-13.07279846,-44.20205076,canápolis,BA
-12.9812177,-44.04652544,santana,BA
-12.76239703,-43.95462964,serra dourada,BA
-12.48438986,-43.96067479,brejolandia,BA
-13.07032622,-44.20165184,canapolis,BA
-12.70779387,-44.00576843,tabocas do brejo velho,BA
-12.48397217,-43.96352744,brejolândia,BA
-12.08678563,-45.79992414,luis eduardo magalhaes,BA
-12.08347944,-45.81332864,luís eduardo magalhães,BA
-12.14703055,-44.99609164,barreiras,BA
-12.36378068,-44.97783308,sao desiderio,BA
-12.3632751,-44.97562693,são desidério,BA
-12.30576185,-44.53999103,baianopolis,BA
-12.42922506,-45.08604599,sítio grande,BA
-26.91987291,-49.08680234,roda velha,BA
-12.31391243,-44.8595473,catolândia,BA
-10.826544,-45.778202,formosa do rio preto,BA
-12.00785452,-44.70023526,angical,BA
-11.75313595,-44.91150665,riachao das neves,BA
-12.12192771,-43.88718371,wanderley,BA
-12.23475355,-44.41808211,cristopolis,BA
-11.74707406,-44.90740648,riachão das neves,BA
-12.02499339,-44.25645355,cotegipe,BA
-12.23570255,-44.41600192,cristópolis,BA
-12.13144668,-38.43135915,alagoinhas,BA
-12.10452704,-38.49751598,aramari,BA
-12.41611359,-38.31997129,pojuca,BA
-11.93374395,-38.09763418,entre rios,BA
-12.35400013,-38.38031834,catu,BA
-12.14615675,-38.64382697,pedrao,BA
-11.87138607,-38.76214221,agua fria,BA
-11.86719889,-38.75837858,água fria,BA
-12.2139867,-38.202458899999996,aracas,BA
-12.21114912,-38.20252789,araçás,BA
-12.01378298,-38.62952322,ouricangas,BA
-4.596244809,-42.85451674,boa uniao,BA
-12.52815759,-38.29617605,mata de sao joao,BA
-12.510939,-38.110822999999996,mata de são joão,BA
-12.57681,-38.00417,açu da torre,BA
-12.25599748,-38.03873055,itanagra,BA
-11.81526016,-37.61429005,conde,BA
-11.48608994,-37.93133159,rio real,BA
-11.80707833,-37.94507895,esplanada,BA
-11.66001884,-38.07711057,apora,BA
-11.66066682,-38.02832537,acajutiba,BA
-11.94325142,-37.94777102,cardeal da silva,BA
-11.56661057,-37.78360593,jandaira,BA
-11.56652983,-37.78351155,jandaíra,BA
-11.72056265,-38.22460325,itamira,BA
-11.66001884,-38.07711057,aporá,BA
-10.33598059,-38.41993557,novo triunfo,BA
-10.59443318,-38.38074698,cicero dantas,BA
-11.23904959,-38.48058325,nova soure,BA
-10.59342874,-38.21321109,fatima,BA
-10.41229178,-38.32946677,antas,BA
-11.10491274,-38.51796354,cipo,BA
-11.77583775,-38.36305996,inhambupe,BA
-10.59383234,-38.38031682,cícero dantas,BA
-10.67775383,-37.86677347,paripiranga,BA
-10.83799181,-38.53857913,ribeira do pombal,BA
-10.67892877,-38.28369483,heliopolis,BA
-11.35821462,-38.32785941,olindina,BA
-10.583392300000002,-38.61271234,banzaê,BA
-10.58749644,-38.60988476,banzae,BA
-11.30939815,-38.21880695,itapicuru,BA
-11.04096614,-38.43856335,ribeira do amparo,BA
-11.50788228,-38.15397459,crisopolis,BA
-10.53903024,-38.11332853,adustina,BA
-10.60055917,-38.21639338,fátima,BA
-10.53611,-38.60667,sao joao da fortaleza,BA
-11.60579958,-38.58392754,satiro dias,BA
-11.50765667,-38.15637487,crisópolis,BA
-11.10359596,-38.51485775,cipó,BA
-10.67850122,-38.28312056,heliópolis,BA
-11.60619702,-38.58367488,sátiro dias,BA
-10.50779692,-39.01554158,euclides da cunha,BA
-9.868628403999999,-38.89767226,jeremoabo,BA
-9.898077831,-39.02804452,canudos,BA
-10.282258500000001,-37.92593658,coronel joao sa,BA
-9.73326105,-38.12481562,santa brigida,BA
-9.732981599999999,-38.12903108,santa brígida,BA
-10.01606446,-37.894866,pedro alexandre,BA
-10.36534792,-38.20018215,sitio do quinto,BA
-10.287588000000001,-37.951896500000004,coronel joão sá,BA
-10.36646826,-38.20340211,sítio do quinto,BA
-9.400650893,-38.22373606,paulo afonso,BA
-9.34212554,-38.25575041,gloria,BA
-8.848935604,-38.76800445,rodelas,BA
-8.630502027999999,-39.24673432,abare,BA
-8.721731336,-39.11519402,abaré,BA
-8.82601312,-38.98049596,chorrocho,BA
-9.172592777,-39.05536519,macururé,BA
-13.00910118,-38.52597899,barra do tarrachil,BA
-8.97861333,-39.09821212,chorrochó,BA
-9.171297674,-39.05874152,macurure,BA
-9.342155274,-38.25645111,glória,BA
-8.632654834,-39.24438562,ibo,BA
-11.658632699999998,-39.0028025,serrinha,BA
-11.53256856,-39.07749891,barrocas,BA
-10.96061957,-38.7873824,tucano,BA
-11.4949736,-39.42503285,retirolândia,BA
-11.33383573,-38.96082897,araci,BA
-11.56204532,-39.29494233,conceição do coité,BA
-11.56558804,-39.27780963,conceicao do coite,BA
-11.47321255,-39.00346955,teofilandia,BA
-11.74740354,-39.19961684,ichu,BA
-11.486019,-39.3930935,retirolandia,BA
-11.61500057,-38.80774753,biritinga,BA
-11.48977769,-38.9985907,teofilândia,BA
-11.80940832,-39.12123379,candeal,BA
-12.26051513,-38.9286088,salgadalia,BA
-11.7956499,-38.88365094,lamarao,BA
-10.6689665,-39.50042208,cansancao,BA
-10.6872814,-39.85994475,itiuba,BA
-11.41164727,-39.46362282,valente,BA
-11.25220663,-39.382853000000004,santaluz,BA
-10.67141569,-39.49829008,cansanção,BA
-10.44605046,-39.33420492,monte santo,BA
-10.9780335,-39.62923875,queimadas,BA
-10.68961717,-39.85780584,itiúba,BA
-11.46245091,-39.52558512,sao domingos,BA
-10.75586825,-39.20718125,quijingue,BA
-10.67407914,-39.05057508,algodões,BA
-10.82379215,-39.43062278,nordestina,BA
-11.45904697,-39.52611494,são domingos,BA
-9.416130819,-40.49611546,juazeiro,BA
-9.470911017,-40.82688972,sobradinho,BA
-10.25979968,-40.19682087,jaguarari,BA
-10.46664528,-40.18590281,senhor do bonfim,BA
-9.837063518999999,-39.47566457,uauá,BA
-8.807690108,-39.67504698,curaçá,BA
-10.3450143,-39.83644935,andorinha,BA
-8.998290800000001,-39.90576122,curaca,BA
-9.839302825,-39.48101117,uaua,BA
-9.589271582,-40.42544551,carnaiba do sertao,BA
-10.91051452,-37.05240078,aracaju,SE
-10.73133629,-37.18926091,riachuelo,SE
-10.89437112,-37.10996904,nossa senhora do socorro,SE
-10.943916699999999,-37.03289719,barra dos coqueiros,SE
-10.99840007,-37.31442925,itaporanga d'ajuda,SE
-10.92952239,-37.11391201,sao cristovao,SE
-10.92358159,-37.1062173,são cristóvão,SE
-10.78488552,-37.05121598,santo amaro das brotas,SE
